num_vehicle,vin
8924934,GJ595595
8924987,GR638197
8925478,BL103006
8925630,FJ714942
8925778,BS342014
8925974,ET518274
8926078,CS032291
8926430,FJ692412
8926478,BZ041987
8926674,ET518562
8926774,ET518276
8926830,FJ694207
8926874,ET518275
8927130,FJ696067
8927134,FJ764932
8927234,GT017785
8927274,ET517383
8927501,5Z000380
8927701,5Z000301
8927801,5L503158
8927878,P88611585
8927974,ET514579
8928074,BL099495
8928074,ET514792
8928178,BL090797
8928401,5L001290
8928530,FJ711359
8928730,FJ709574
8928930,FJ728661
8929030,FJ713136
8929178,CT028155
8929230,FJ703592
8929274,ET023787
8929278,CT026972
8929474,EY054595
8929530,FS156256
8929774,ET012628
8929878,CT026969
8929978,BZ044921
8929987,4J566315
8930123,Y5856037
8930278,CT027543
8930674,DR072563
8930978,BX511333
8931474,ET050810
8931734,FJ743407
8931778,BP009104
8931974,DW088789
8932201,5L503209
8932225,BY605941
8932230,FJ619603
8932234,FJ747554
8932578,BS160723
8932701,5J009141
8932830,FJ694088
8932834,FJ745792
8933134,FJ745780
8933178,BX511345
8933430,FJ716648
8933501,5L002179
8933778,BT534808
8933934,FJ741669
8934074,ET522411
8934134,FJ749257
8934178,CT026973
8934278,BS339888
8934301,5L503011
8934678,CT026955
8934734,FJ739858
8935274,ET522977
8935534,FJ743381
8935734,FJ754466
8935778,BL103567
8936017,YM001376
8936274,EY051694
8936301,5Y022812
8936830,FJ728657
8937074,DJ880870
8937178,BJ794693
8937201,5Z000231
8937278,BJ794840
8937478,BX513786
8937530,FJ692370
8937674,ET051750
8937874,ES014893
8937878,CL022577
8937930,FJ703594
8938130,FJ711356
8938174,EY032621
8938374,EJ597102
8938430,FJ709572
8938578,BJ851669
8938801,5W015126
8938830,FJ713147
8938978,BJ851663
8938978,BT555855
8939278,CJ523830
8939374,DT559388
8939530,FJ722577
8939578,BJ851671
8939601,5Z000369
8939678,BJ851668
8939901,5J008905
8939974,EY056204
8939978,CJ525395
8940104,P15205007
8940178,CJ525397
8940378,CS018660
8940474,ET514583
8940678,CT027537
8940701,5L002339
8940734,FS087916
8940774,EW556544
8940901,5Z000413
8940974,DJ696534
8941230,FJ694192
8941274,ET065868
8941278,CT022505
8941574,DW655986
8941623,1W000241
8941774,EY056203
8941887,HS129339
8942087,HT596048
8942425,BY615709
8942574,EY050506
8942601,5J009276
8942634,FS087919
8942887,HT596054
8943078,BJ714709
8943178,BS212694
8943330,FJ724316
8943430,FJ728653
8943478,P88613747
8943687,HE526432
8943787,HE528873
8944034,FS089642
8944234,FY103657
8944378,P88615608
8944474,GJ681169
8944501,5L002365
8944534,FY089024
8944574,DR069278
8944634,FS089650
8945178,P88614792
8945278,P88613941
8945387,HE526365
8945630,FS148887
8945887,HE526435
8945987,HE526436
8946187,GJ825175
8946278,P88618931
8946278,X88618931
8946423,YM001377
8946523,1W000020
8946534,FJ852784
8946825,BT547462
8946923,YJ005777
8947078,P88615656
8947478,P88615753
8947674,DJ884417
8947674,EL014976
8947878,P88634051
8948074,ET523302
8948134,FJ753891
8948201,5Z000444
8948204,P31020628
8948478,CT027525
8948787,HJ556515
8948934,FJ716631
8949030,FE544044
8949134,FJ716638
8949278,CL017779
8949423,YB000696
8949434,FJ854423
8949534,FJ854424
8949701,5S024884
8949734,FJ852641
8949782,HJ556584
8949834,FJ852632
8949934,FJ852614
8949978,BX511296
8950134,FJ852596
8950187,HJ556506
8950434,FZ040840
8950634,FZ042773
8950674,EN504703
8950778,CJ523828
8950978,CJ525382
8951130,FJ657716
8951174,EJ674487
8951178,BS339874
8951201,5A002221
8951423,1W000066
8951734,FS159586
8951923,1W000024
8952301,5L503272
8952374,EZ023651
8952430,FJ651491
8952534,FT561887
8952601,5L002389
8953130,FJ651495
8953230,FJ713632
8953301,5J009255
8953323,YS005538
8953334,GT015811
8953630,FJ617971
8953674,ET513652
8953687,GZ083529
8953887,GZ083532
8953930,FJ614823
8953987,GZ083531
8954034,FY527690
8954178,CT030009
8954287,GZ083526
8954301,5L002193
8954730,FJ708265
8955001,5S024981
8955330,FE542657
8955430,FE546610
8955534,GT158477
8955678,CT028709
8955730,EY114186
8956074,EJ617833
8956130,FR054158
8956434,FY088148
8956674,EN504989
8956874,EN504994
8956974,EN504694
8957374,EN504986
8957674,EN505267
8957774,EN505268
8958178,CT029345
8958230,FJ705841
8958278,BS265569
8958374,EJ556049
8958474,EJ556050
8958778,CJ510799
8958930,FE545279
8959074,EN505269
8959201,5L503266
8959501,5L503212
8959601,5L002298
8959634,FY526125
8959774,EY058273
8959974,ES017242
8960001,5L002397
8960323,YS005628
8960601,5L002254
8961674,DJ880879
8961701,5W015429
8961778,BT560039
8962034,FJ852635
8962078,CJ510803
8962101,5Z000229
8962130,FS157912
8962134,FZ039721
8962230,FT071321
8962525,BY614089
8962534,FR097802
8962634,FR098374
8962734,FR093543
8962774,EY065207
8963078,BJ784231
8963234,FY088150
8963430,FY519917
8964087,HT612783
8964574,DS249716
8964778,CT031925
8964878,CS065543
8964974,DW655987
8965030,FJ682915
8965074,DJ714922
8965117,YW003676
8965187,HJ554623
8965230,FJ694061
8965330,FJ686615
8965374,EY056967
8965423,1P000801
8965730,FJ686579
8965778,CT031952
8965834,GJ595601
8965934,GJ595583
8966078,CT030699
8966101,5L503470
8966274,P12608383
8966601,5L001783
8966874,DT558874
8967034,GJ610365
8967163,8Y501576
8967171,DJ834117
8967178,CT031353
8967201,5J009462
8967374,DR072625
8967501,5J009329
8967578,CT032657
8967730,FJ686573
8967823,1W000110
8968178,BJ794831
8968678,CT030013
8968701,5Z000411
8968974,EY028142
8969174,EJ574647
8969278,P88618804
8969301,5W016813
8969374,EJ574650
8969601,5W018385
8969623,1W000052
8969734,FJ686652
8969874,ET523308
8970317,XS000304
8970334,GJ539148
8970578,BX512742
8970587,HT025549
8970678,BX512902
8970687,HT022821
8970878,BX512772
8970978,BX512693
8971287,HT023241
8971334,GJ608534
8971587,HW060402
8971634,GJ610349
8971678,CL018444
8971687,HW060403
8971734,GJ610354
8971930,FJ714926
8971934,GJ608531
8972074,EZ027909
8972478,CT031357
8972574,ET064039
8972730,FJ714923
8972874,DJ882557
8973101,5J009301
8973278,BJ804583
8973478,BX512364
8973617,YG001478
8973674,DJ882568
8974230,FJ711357
8974274,EL005021
8974834,FJ759521
8974874,DJ882572
8975178,CT032669
8975434,FJ763204
8975623,YJ006823
8975730,FJ603638
8975787,GW593131
8975974,DJ697172
8976074,DJ692758
8976230,ER545665
8976234,FJ764939
8976630,FJ728655
8976778,P88606990
8976801,5J001874
8976930,FJ686735
8977034,FJ759523
8977074,ET514148
8977534,FJ754501
8977630,FJ714936
8978134,FJ751016
8978330,FJ736313
8978374,ET514584
8978578,BS335309
8978674,EY063925
8978734,FJ754475
8978978,PT031335
8979834,FJ761234
8979878,CT033987
8980025,BY616431
8980134,FJ747533
8980178,BL091101
8980530,FJ684760
8980578,BT549273
8980730,FJ684761
8980774,P12557488
8981330,FJ686768
8981378,BJ784233
8981878,BA546147
8981974,ET065872
8982378,BW594165
8982630,FE545278
8982730,FJ694226
8982830,FJ692419
8983034,FJ761236
8983134,FJ745765
8983174,EZ023919
8983487,GJ868478
8983587,GJ869819
8983674,EJ574652
8983687,GJ869839
8983778,CJ525405
8983787,GJ868464
8983887,GJ869863
8984201,5L002487
8984278,CT032653
8984374,EJ625519
8984530,FJ734009
8984734,FJ739852
8985134,FT565657
8985234,FJ866508
8985334,FJ860983
8985378,CY504706
8985430,FJ738115
8985674,EJ669763
8985687,HJ598723
8985734,FJ853682
8985834,FJ866505
8986130,FJ736324
8986434,FJ853691
8986878,BJ724954
8986912,DJ518217
8987130,P12895371
8987217,YW003845
8987378,BJ773730
8987434,FE570139
8987530,P12893831
8987630,P12915656
8987923,YB000886
8988234,GT015804
8988330,P12915735
8988474,DJ699980
8988478,BX514384
8989063,8Y000755
8989374,EY522053
8989478,CT033351
8989630,P12914236
8989634,FS115905
8989934,FJ853702
8989978,CT025419
8990230,P12910894
8990334,FJ860969
8990378,CJ525385
8990474,DN527470
8991017,YW002638
8991034,FJ860980
8991217,YW003871
8991374,EJ567099
8991430,FS165634
8991517,YW003846
8991578,CL022541
8991874,EJ567105
8992030,FE546611
8992230,FT128497
8992678,CS030818
8992778,CT033354
8993530,FE544473
8993578,CJ525383
8993674,EZ024684
8993678,CT031956
8993925,BY626397
8993978,CT032642
8994187,GJ724128
8994417,YW004442
8994574,ET513643
8994578,BJ714710
8994734,FJ853690
8994834,FJ864440
8994930,P12838929
8994974,EJ568966
8995874,DR084495
8995878,BX512792
8996278,BX512743
8996378,BX512903
8996423,1S000068
8996578,BX512773
8996717,YS000967
8996874,DT557773
8997074,DT556913
8997778,CY011650
8997834,GJ610972
8997934,GJ610974
8998074,ES027041
8998130,FJ692034
8998134,GT008046
8998274,EL015635
8998330,FJ692015
8998374,DS216923
8998378,BX512864
8998430,FJ682775
8998578,BX512892
8998630,FT546454
8999534,GJ603033
8999574,EJ561987
8999578,CY511105
8999778,BS193440
8999878,BP017069
9000134,FS151137
9000234,FS328156
9004774,EJ574642
9005734,FJ761246
9006734,GS068801
9006934,FJ864429
9007087,HJ654471
9007534,FJ859260
9007734,FJ864446
9007834,FJ859269
9008234,FJ857501
9008387,HT598114
9008534,FJ857507
9008687,HT598117
9008834,FJ859265
9009234,FJ862697
9009734,FJ864448
9010734,FJ859270
9010934,FJ853676
9011017,YG000047
9011534,FJ864435
9012134,FJ864426
9013787,HY062569
9015861,4A006258
9021134,GJ613999
9022187,GJ879340
9022434,GS063756
9023887,HJ598706
9023987,HJ598680
9024487,HJ598722
9024987,HJ598710
9030134,GS063755
9031887,GR637718
9032517,1U000199
9032717,YS000199
9034917,YH000212
9036026,DY595707
9039087,HJ614688
9041225,BT547459
9041617,YJ000280
9043187,12D01581
9043287,HJ605115
9043425,BY617250
9043525,BT547691
9045987,12E59679
9046804,P15266508
9047587,HS123079
9050426,DT514343
9051826,DJ614550
9052300,9X505242
9053104,P31047296
9053125,BT548234
9053225,BY617248
9053226,DJ620124
9054726,DJ620129
9055087,HS144502
9055126,DJ623394
9055326,DJ626705
9055787,HE526411
9055826,DT537928
9056087,HZ002280
9056626,DJ689534
9056887,HT613730
9057087,HZ002286
9057126,DJ689537
9057326,DJ688000
9057626,DJ694938
9057825,BT556799
9058226,DJ692645
9058526,DJ694246
9058626,DJ691106
9059926,DJ694243
9060326,DT537926
9060487,HT599809
9060626,DT537936
9060726,DT538413
9061126,DJ692647
9061387,HZ001892
9061426,DJ722942
9061526,DY594684
9061826,DT538417
9061925,DJ702116
9062317,YJ003565
9062726,DJ842711
9063226,DJ849209
9063426,DJ849205
9064026,DJ857816
9064526,DJ850917
9065026,DJ854329
9065325,BT548488
9065326,DJ709788
9066125,BT556801
9066387,HS112856
9066587,HJ616259
9067826,DJ857827
9069225,BT548784
9069226,DY601567
9069287,HT611861
9069325,BT557485
9069726,DJ854326
9070026,DJ857817
9070087,GT138471
9070226,DJ613029
9070526,DT559393
9070926,DJ862857
9071326,DY601570
9071426,DJ856048
9071526,DJ852603
9071926,ET503718
9072417,YW004651
9072426,DJ856045
9073025,BT548489
9073187,HY057130
9073226,DY608588
9073487,GJ866953
9073726,DJ845962
9073926,EJ599720
9074326,DJ856040
9074926,DJ857822
9076226,ET516178
9077026,EJ571152
9077126,DJ866328
9077226,ET523300
9077626,ET523303
9077826,DJ866326
9077887,HW044651
9078026,ET523290
9078126,EJ668319
9078287,HS161857
9078523,DJ866327
9078626,EJ683652
9078726,DJ717359
9078926,ET523524
9079226,EJ683650
9079326,DJ861125
9079426,EJ683653
9079426,EJ682653
9079526,EJ683651
9079587,HS063386
9079726,EJ690407
9079787,HR640805
9080626,EJ740298
9081026,ET523849
9081226,CJ740295
9081325,BT549286
9081826,DY611569
9081926,EJ741745
9082126,DY612093
9083026,EJ741743
9083226,EJ741746
9083726,EJ741749
9083826,EJ820671
9084087,HT520786
9084125,BT549284
9084126,EJ741751
9084526,EJ743396
9084726,ET524768
9084826,EJ741752
9085226,EJ772807
9085287,HJ605464
9085326,EJ772806
9085426,ET524770
9085526,ET524772
9085626,ET524771
9085926,EJ743391
9086426,ET524404
9086526,EJ743388
9086626,EJ743387
9086726,EJ743386
9087287,HZ001554
9087325,BY623788
9087526,EJ741757
9087617,YU000213
9087626,ET524780
9087726,ET524783
9088126,EJ743384
9088326,EJ741766
9088426,DJ857977
9088826,EJ743383
9089027,DJ842710
9089126,DJ849320
9089226,DJ844310
9089525,BT549281
9089826,DJ857974
9090126,DJ854449
9090226,DJ857976
9090487,HY076553
9090826,DJ852734
9090926,DJ844314
9091126,DJ844312
9091326,DJ849319
9092426,DJ849321
9092626,DJ852733
9092787,GS203997
9093126,DY617554
9093326,DY618539
9093326,EJ603304
9093817,YH000370
9093826,EJ741761
9093926,EJ802368
9094310,1S005279
9094426,EJ741765
9094464,8L003270
9094626,EJ743382
9094717,YJ000050
9095026,EJ741763
9095126,EJ741762
9095926,ET540000
9096026,EJ820670
9096526,EJ820674
9096526,EJ620674
9096626,EJ865979
9097226,CJ683650
9097326,EJ817303
9097426,EJ817302
9097926,EJ807350
9098126,EJ817301
9098226,EJ812150
9098426,EJ818986
9098526,EJ807348
9098626,EJ814055
9099017,YJ003370
9099226,EJ817299
9099610,1W025529
9100010,1W024650
9100026,EJ817304
9102410,1G007694
9102517,YG001321
9103617,YP002675
9103987,HZ002283
9110004,VM000012
9110487,HE526372
9110676,8J024355
9111010,1G008509
9111117,YW004270
9111310,1U001027
9113387,GZ083528
9113687,HW061568
9115010,1U000844
9115410,1W026125
9115417,YG001190
9116687,HS179626
9117010,1J400737
9117410,1W025043
9118287,12E57181
9119025,BT558457
9120210,1X000615
9123287,HJ613060
9125125,BY633021
9125187,12E57474
9126787,HS173940
9128387,HS117652
9128687,GS198757
9130025,BT558802
9130117,YW004992
9130604,VP001128
9130617,YP001495
9131925,BT557808
9132187,GJ893580
9133825,BY633852
9135787,HZ049424
9139610,1W024131
9141887,HJ607389
9145110,1W025072
9145487,HE533374
9145987,HT618035
9149617,YB000265
9150510,1W023279
9152587,GR623293
9152687,HT621554
9155287,HZ002808
9155687,HZ003783
9158325,BT551785
9160610,1G007652
9161387,GE572367
9162287,HJ601941
9162387,HJ608273
9163087,HJ625890
9163187,GR130849
9163287,HJ611458
9164687,HT612768
9164787,HJ611467
9165010,1G008100
9165610,1W022693
9167217,YP003236
9167287,HT523484
9167910,1S004165
9168587,HT520791
9170017,YW002555
9171087,HW061569
9171187,HS142981
9171510,1W026576
9171987,HJ648926
9173010,1J400876
9175110,1W026083
9175487,HZ001552
9175887,HZ053538
9176387,12E62498
9177710,1X000616
9178004,P31023045
9179587,HE515436
9181204,V5311805
9181687,HT650337
9182110,1G007763
9183887,HS173988
9185657,YGT000507
9186710,1S005482
9187217,YW005348
9189387,HJ726093
9193387,HJ624181
9193717,YP001487
9194387,HJ609860
9194610,1B001035
9195187,HJ611464
9195317,YP001490
9197110,1W026403
9197287,HT549490
9197987,HS150134
9199784,HJ625885
9200010,1W036366
9202210,1U001080
9204010,1W026119
9205687,HE528877
9205857,1W002005
9206517,YG001960
9206910,1G007151
9207587,HS161913
9208087,12E54689
9209417,YU000253
9209810,1W019807
9210087,12E61861
9210710,1S005111
9212010,1S006501
9216410,1W026790
9221110,1B001592
9222487,GZ076664
9222887,HS206174
9223604,VT000057
9223987,GW628176
9224387,HZ050393
9225387,HZ003295
9226910,1B001589
9227187,HJ637720
9227704,VB000289
9229512,DT509849
9231187,HJ609857
9235810,1U001088
9236717,YH000497
9236787,HT031287
9237987,HZ005163
9239087,HT599794
9240487,HT596234
9240487,HT596934
9240687,HT596933
9240787,HT599797
9241587,HT603207
9242787,HT603179
9243387,HT603184
9243487,HT603178
9243787,HT603180
9245087,HT603219
9245187,HT605430
9245287,HT599816
9245587,HT599812
9245861,1P006035
9246087,HT605428
9246678,FZ001885
9246910,1J400653
9246987,HT605434
9247010,1W029761
9247187,HT599803
9247910,1S006498
9250487,HY079464
9251787,HJ607391
9254587,GJ820170
9255510,1W033711
9256487,HS124406
9260087,HZ001553
9261087,HJ770348
9262887,GJ885875
9264287,HZ050711
9266187,HJ619410
9266387,HJ619411
9266410,1W026124
9267687,HJ624160
9267887,HE515386
9268810,1W029697
9270010,1S005074
9271017,YW005758
9271117,XW000063
9271387,HT653526
9271487,HR641412
9271887,HY082416
9272087,HJ704771
9273617,YG002109
9273887,HJ670856
9274687,HJ667078
9275187,HY054734
9276287,HJ665313
9277187,HW079360
9277210,1U001132
9278610,1G009767
9282917,YW005959
9283504,VB000375
9283787,HW089897
9284710,1G009474
9289987,GJ869735
9296417,YP003847
9296504,VM000438
9297087,HS200597
9297217,YW006238
9297617,YW006002
9298204,VM000437
9300010,1W029931
9301087,12E64971
9303010,1W029794
9304087,HR646998
9304587,HJ685133
9307187,HR639986
9307410,1B001351
9307824,1B000246
9308387,HT515014
9309510,1W029760
9309710,1W029736
9310810,1W029775
9310924,1U000043
9314210,1J400689
9315524,1W000190
9315910,1S006702
9318310,1W029735
9318687,HJ625710
9318710,1W029737
9319387,12E64873
9321424,1G000194
9321710,1W018569
9322110,1H001029
9322210,XW004367
9323510,1J400785
9323710,1W030153
9324110,1W029927
9324324,YP006555
9326687,HJ707305
9326787,HJ707322
9328410,1G008799
9329287,GR637000
9329610,1P010253
9329910,1B000843
9331487,HJ707340
9332887,HJ707345
9333804,VD000148
9335304,VP001150
9336924,1G001113
9338110,1W029741
9339379,FR062125
9340724,1W000044
9340810,1W025280
9342610,1G009848
9343087,12E64840
9345710,1W029916
9345724,1H000311
9346324,1W000474
9346524,1W000268
9347087,HJ707336
9349424,1W000449
9351487,HE537041
9352073,8Y508894
9355010,1W025268
9356204,VP001169
9358187,12E62568
9358487,HY130812
9358587,HY130798
9359504,VB000275
9359687,HY130833
9359887,HY130811
9359987,HY130800
9362172,8S006676
9362787,HY129958
9362987,HY130801
9363187,HY130814
9363287,HY129960
9363324,1W000665
9363387,HY130807
9363487,HY130813
9364014,XT000036
9364987,HY130806
9365187,HY130804
9365287,HY130808
9365387,HY130810
9365487,HY129959
9366087,HY130797
9366187,HY130799
9366287,HY130803
9366387,HY130794
9367324,1W000391
9367510,1J400840
9371387,GJ838331
9372387,HJ707338
9377187,HJ652461
9377724,1W003098
9380787,HT532278
9381660,P26218484
9381987,GR130994
9383810,1W030611
9385124,1S000449
9385310,1G008709
9385710,1W030757
9390426,EJ824130
9390714,YS775988
9390826,EJ611672
9392626,ET540288
9392926,FJ556779
9393026,FJ558513
9393126,FJ558515
9393326,FJ556785
9393726,FJ556778
9393826,FJ558511
9394126,FJ558512
9395124,1B000409
9395326,EJ653801
9395426,EJ657168
9395526,EJ657169
9395626,EJ657170
9395726,EJ657171
9395826,EJ657172
9395926,EJ657173
9396126,FJ558518
9396226,FJ558510
9396326,FJ556789
9396426,FJ556786
9396526,7J556782
9396626,FJ558516
9396726,FJ558521
9397126,EJ658882
9397226,EJ658881
9397426,FT552543
9398026,EJ658880
9398126,EJ653800
9398226,EJ653799
9398426,EJ652138
9398526,EJ650400
9398626,EJ646811
9398926,EJ643529
9399226,EJ662507
9399326,EJ662506
9399426,EJ662505
9399526,EJ662504
9399610,1W030608
9399987,HZ050045
9400087,HS026695
9400087,HS026635
9400326,EJ638496
9400926,EJ632729
9401523,FJ556787
9401626,FJ622551
9401726,FJ608165
9401826,FJ600437
9402126,FJ608168
9402526,FJ606679
9402626,FJ605157
9403226,FJ571917
9404126,FJ605153
9404624,1G000114
9404626,EJ981030
9404826,FJ625850
9404926,FJ625858
9405226,FJ608173
9405326,FJ605150
9405426,FJ590235
9405526,FJ605156
9405826,FJ603634
9407526,FJ676433
9407926,FJ606676
9408126,FJ609775
9408526,FJ682375
9408826,FJ600440
9409426,FJ608164
9410226,FJ682373
9411226,FN516327
9411426,FJ584975
9411626,FZ034981
9412626,FJ579622
9414124,1G001480
9414626,FJ682427
9415024,1J000730
9415124,1J001011
9416224,1U000004
9416426,FJ676431
9416526,FJ676429
9416926,FJ682397
9417726,FJ526733
9417826,FJ682412
9418426,FJ682405
9418526,FZ034620
9418726,FZ034975
9419426,FJ609777
9419626,FJ530343
9420226,FJ682395
9421126,FJ625856
9421226,FJ625860
9421626,FJ682413
9423226,FT559953
9424026,FT557139
9425126,FJ637323
9425426,FJ635676
9425526,FT557811
9425626,FT558166
9426526,FT557488
9427326,FJ711860
9427426,FJ625853
9427526,FT561396
9428226,FT561334
9428426,FT561366
9428526,FT561332
9428926,FJ682371
9429124,1W001107
9429126,FJ637332
9429326,FT551326
9430126,FT561871
9430326,FT557617
9430926,FJ711864
9431026,FT561341
9431426,FT558662
9431524,1S000878
9431726,FJ711863
9432326,FJ708253
9433326,FJ661193
9433426,FT557616
9434404,VP001594
9434826,FT559714
9435126,FJ710080
9435226,FJ635674
9435324,1G001052
9435426,FT560475
9435524,1G001299
9436426,FJ708254
9436926,FT550740
9437026,FJ711861
9437426,FJ711855
9437426,FJ711853
9437526,FJ708252
9437626,FT559971
9437726,FJ710081
9438226,FJ658836
9438724,YJ004588
9438926,FJ682389
9439126,FJ682414
9439223,FJ682409
9439926,FT560468
9440226,FT559983
9447814,C73556635
9451624,1J001614
9455587,HZ003296
9459724,1G001267
9466616,3J501023
9476060,1P002394
9484104,VP000892
9486260,V5367454
9489504,VP001781
